StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Intro.Timer_First Click,Intro.Timer_Last Click,Intro.Timer_Page Submit,Intro.Timer_Click Count,Hotel.MCQ,Hotel.MCQ_DO_1,Hotel.MCQ_DO_2,Hotel.MCQ_DO_3,Hotel.MCQ_DO_4,Hotel.Surprised1,Hotel.Surprised2,Hotel.Heard,Hotel.Aware,Hotel.Encouter,Hotel.OftenEncouter,Hotel.Clear.Disclose,Hotel.Fair,Car.MCQ,Car.MCQ_DO_1,Car.MCQ_DO_2,Car.MCQ_DO_3,Car.MCQ_DO_4,Car.Surprised1,Car.Surprised2,Car.Heard,Car.Aware,Car.Encouter,Car.OftenEncouter,Car.Clear.Disclosed,Car.Fair,Ticket.MCQ,Ticket.MCQ_DO_1,Ticket.MCQ_DO_2,Ticket.MCQ_DO_3,Ticket.MCQ_DO_4,Ticket.Surprised1,Ticket.Surprised2,Ticket.Heard,Ticket.Aware,Ticket.Encouter,Ticket.OftenEncouter,Ticke.Clear.Disclose,Ticket.Fair,Food.MCQ,Food.MCQ_DO_1,Food.MCQ_DO_2,Food.MCQ_DO_3,Food.MCQ_DO_4,Food.Surprised1,Food.Surprised2,Food.Heard,Food.Aware,Food.Encouter,Food.OftenEncouter,Food.Clear.Disclose,Food.Fair,Apart.MCQ,Apart.MCQ_DO_1,Apart.MCQ_DO_2,Apart.MCQ_DO_3,Apart.MCQ_DO_4,Apart.Surprised1,Apart.Surprised2,Apart.Heard,Apart.Aware,Apart.Encounter,Apart.OftenEncouter,Apart.Suprise1,Apart.Fair,Health.MCQ,Health.MCQ_DO_1,Health.MCQ_DO_2,Health.MCQ_DO_3,Health.MCQ_DO_4,Health.Surprised1,Health.Surprised2 ,Health.Heard ,Health.Aware,Health.Encounter ,Health.Often.Encoun ,Health.Clear.Disclo ,Health.Fair ,CC.MCQ ,CC.MCQ _DO_1,CC.MCQ _DO_2,CC.MCQ _DO_3,CC.MCQ _DO_4,CC.Surprised1 ,CC.Surprised2 ,CC.Heard ,CC.Aware ,CC.Encounter ,CC.OftenEncounter,CC.Clear.Disclose ,CC.Fair,Hidden.Cost,Gov.Resp,Firms.Rights,Total.Part,Regulation,Support.Reg,Impact.Reg,SES,Price.Sensitivity,Hotel,correct.answer,wrong.answer1,wrong.answer2,wrong.answer3,Rental.Car,Tickets,Food,apartment,HealthCare,CreditCard,FL_143_DO_FL_4,FL_143_DO_FL_37,FL_143_DO_FL_89,FL_143_DO_FL_106,FL_143_DO_FL_120,FL_143_DO_FL_182,FL_5_DO_FL_3,FL_5_DO_FL_7,FL_5_DO_FL_32,FL_38_DO_FL_54,FL_38_DO_FL_61,FL_38_DO_FL_62,FL_38_DO_FL_181,FL_90_DO_FL_91,FL_90_DO_FL_103,FL_90_DO_FL_104,FL_107_DO_FL_108,FL_107_DO_FL_117,FL_107_DO_FL_118,FL_121_DO_FL_122,FL_121_DO_FL_131,FL_121_DO_FL_133,FL_182_DO_FL_162,FL_182_DO_FL_152,FL_182_DO_FL_183,FL_163_DO_FL_164,FL_153_DO_FL_154,FL_153_DO_FL_155,FL_184_DO_FL_185,FL_184_DO_FL_186,Unnamed: 151,TWIN_ID,Hotel.correct,Hotel.fairness,Car.correct,Car.fairness,Ticket.correct,Ticket.fairness,Food.correct,Food.fairness,Apart.correct,Apart.fairness,Health.correct,Health.fairness,CC.correct,CC.fairness,percent_correct,fairness_average,reg_support
4/22/2025 9:13,4/22/2025 9:22,100,509,1,4/22/2025 9:22,0.0,0.0,15.191,0,1,3,2,1,4,2,2,1,4,1,2,3,2,1,2,4,1,3,2,2,1,3,1,2,3,2,1,4,2,1,3,2,2,1,4,1,2,3,2,1,4,3,2,1,2,2,0,3,0,1,3,2,1,4,3,2,1,2,2,1,4,0,1,3,2,1.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,6,7,1,7,7,7,7,3,7,a resort fee,A fee to offset the impact of regulations on firms.,A fee to support the operations and maintenance of customer support services.,A tax imposed to comply with state regulations related to the provided service.,A fee that covers updates to terms and conditions/legal fees.,a toll transponder fee,a facility charge,a regulatory response fee,an amenity fee,a hospital facility fee,,1,4,2,6,5,3,1.0,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,1411,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2.0,,,100.0,2.0,7.0
4/22/2025 10:17,4/22/2025 10:34,100,1002,1,4/22/2025 10:34,0.0,0.0,47.535,0,1,4,1,3,2,2,2,0,2,0,1,3,3,1,1,3,2,4,2,2,1,3,1,2,3,3,1,2,1,4,3,2,1,1,4,1,2,3,4,1,2,1,3,4,2,1,0,2,0,1,2,3,1,3,2,1,4,1,2,1,3,0,1,2,4,,,,,,,,,,,,,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0,3.0,6,7,2,7,6,6,6,5,7,a destination fee,"A mandatory fee for a group of services, such as pool use, gym access, towel services, Wi-Fi, newspapers, shuttle service, daily parking, etc.","An additional tax mandated by local government authorities, calculated based on the hotel's geographic location and local regulatory requirements.","A discretionary fee that guests may opt to pay for exclusive access to immersive local experiences, guided tours, and excursions.",An upgrade fee for premium hotel services applied to reservations at popular destinations to provide guests with an enhanced experience.,a concession recovery fee,an order processing fee,an express fee,a valet trash fee,,a balance transfer fee,6,2,5,1,3,4,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,1.0,,1415,1.0,3,1.0,3,1.0,4,1.0,3,1.0,4,,,1.0,3.0,100.0,3.3333333333333335,6.0
4/22/2025 10:49,4/22/2025 10:55,100,410,1,4/22/2025 10:55,0.0,0.0,21.704,0,1,3,4,2,1,2,1,1,5,1,2,3,2,1,3,1,2,4,2,2,1,4,1,2,3,4,1,2,4,3,1,2,1,1,6,1,6,4,3,1,3,4,2,1,3,2,0,2,0,1,2,3,1,3,2,4,1,2,2,0,1,0,1,2,3,1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,,,,,,,,,,,,,,6,7,2,7,7,7,7,7,6,a resort fee,A fee to cover costs associated with processing and completing ticket purchases.,A fee for handling last-minute ticket purchases.,A fee for creating an account with the ticketing platform.,A fee only for modifying or canceling an existing ticket order.,a toll transponder fee,an order processing fee,a regulatory response fee,a valet trash fee,a hospital facility fee,,2,5,6,3,4,1,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,1418,1.0,2,1.0,4,1.0,3,1.0,3,1.0,3,1.0,3.0,,,100.0,3.0,7.0
4/22/2025 9:24,4/22/2025 9:35,100,703,1,4/22/2025 9:35,7.773,16.332,36.606,3,1,4,1,3,2,2,2,0,2,0,1,2,2,1,2,4,3,1,2,2,1,3,1,2,3,3,1,3,1,2,4,2,2,1,4,1,2,2,2,1,2,1,3,4,2,2,1,4,1,3,3,3,1,3,2,4,1,2,2,1,3,0,1,3,3,1.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,6,7,2,7,6,7,7,3,7,a destination fee,"A recurring fee covers additional services and amenities, such as pools, gyms, parking, or other building facilities.","A fee for damaging shared amenities, such as pool furniture or gym equipment.","A fee for hosting events in communal spaces, such as party rooms or lounges.","A per-use fee for accessing amenities like the pool, gym, or parking facilities.",a vehicle licensing fee,a facility charge,a service fee,an amenity fee,a hospital facility fee,,1,5,3,4,6,2,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,1427,1.0,2,1.0,3,1.0,2,1.0,3,1.0,3,1.0,3.0,,,100.0,2.6666666666666665,6.5
4/22/2025 9:16,4/22/2025 9:24,100,463,1,4/22/2025 9:24,1.44,3.426,14.837,3,1,2,1,3,4,2,2,1,4,1,3,4,3,1,3,2,1,4,1,1,1,5,1,2,4,4,1,3,2,1,4,1,1,1,6,1,2,4,4,1,3,1,2,4,1,1,1,4,1,2,4,4,1,4,1,2,3,2,2,1,4,1,2,4,4,,,,,,,,,,,,,,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,6,5,3,6,4,4,5,4,7,a destination fee,"A non-refundable fee to cover move-in and administrative costs, such as record updates, lock changes, and unit preparation.",A deposit to cover potential damage during the move-in process.,A fee for reserving the building’s elevator or loading dock on moving day.,A fee for moves occurring outside standard business hours.,a vehicle licensing fee,an order processing fee,an express fee,a move-in fee,,a foreign transaction fee,2,3,1,5,6,4,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,1453,1.0,3,1.0,4,1.0,4,1.0,4,1.0,4,,,1.0,4.0,100.0,3.8333333333333335,4.0
4/22/2025 9:17,4/22/2025 9:32,100,938,1,4/22/2025 9:32,0.0,0.0,13.755,0,1,2,3,4,1,2,2,1,6,1,4,5,4,1,1,4,3,2,2,1,1,6,1,2,6,5,1,2,4,3,1,2,1,1,6,1,3,5,4,1,2,3,1,4,3,2,0,2,0,1,2,2,1,2,4,3,1,2,1,1,6,1,2,6,4,1.0,3.0,1.0,2.0,4.0,3.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,,,,,,,,,,,,,,5,7,2,6,6,6,6,8,7,a resort fee,"A fee charged by a private medical practice owned by a hospital to cover the hospital’s operational and maintenance costs, including equipment, staff, utilities, and other resources.","A fee to support the round‑the‑clock operation of medical facilities and services, ensuring continuous care and accessibility.","A fee covering the costs of sterilizing and replenishing medical instruments and supplies, maintaining high hygiene and safety standards.","A fee applied when consulting a medical specialist during a visit at a medical practice, ensuring access to specialized expertise and services.",a toll transponder fee,a delivery fee,a regulatory response fee,a move-in fee,a hospital facility fee,,5,4,1,3,2,6,1.0,,,,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,1478,1.0,4,1.0,5,1.0,4,1.0,2,1.0,4,1.0,3.0,,,100.0,3.6666666666666665,6.0
4/22/2025 9:21,4/22/2025 9:29,100,459,1,4/22/2025 9:29,0.0,0.0,26.2,0,1,2,3,1,4,2,2,1,3,1,2,3,4,1,3,4,1,2,2,2,0,2,0,1,3,3,1,4,1,2,3,1,1,1,5,1,5,4,4,1,3,1,2,4,2,2,1,4,1,3,4,4,1,4,1,2,3,1,2,1,4,1,3,4,5,,,,,,,,,,,,,,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,6.0,0.0,1.0,3.0,4.0,6,7,2,7,7,6,7,4,7,a destination fee,A fee for purchases or transactions in a foreign currency to cover conversion and international processing costs.,A fee for purchasing a foreign product.,A tax imposed on credit card transactions conducted abroad.,A fee applied only if the customer travels abroad.,a concession recovery fee,a delivery fee,an express fee,a valet trash fee,,a foreign transaction fee,3,1,2,5,4,6,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,1486,1.0,4,1.0,3,1.0,4,1.0,4,1.0,5,,,1.0,4.0,100.0,4.0,6.5
4/22/2025 9:44,4/22/2025 9:49,100,358,1,4/22/2025 9:50,0.0,0.0,6.808,0,1,3,1,2,4,4,5,0,2,0,1,2,2,1,1,2,3,4,2,1,0,2,0,1,2,3,1,3,4,1,2,2,2,1,3,1,2,2,3,1,2,1,4,3,2,1,1,4,1,2,3,3,1,1,3,4,2,2,2,1,4,1,2,3,4,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,6,7,2,7,7,7,7,5,7,a restocking fee,"A fee charged by rental car companies to offset costs associated with vehicle registration, licensing, and related taxes.","A fee to register the rental vehicle in the renter’s name, ensuring proper documentation and legal compliance.","A fee for adding extra drivers to the car rental contract, permitting additional authorized drivers to operate the vehicle.",A fee charged to cover the cost of inspecting the vehicle at the start and end of the rental period.,a vehicle licensing fee,a facility charge,a service fee,an amenity fee,,a foreign transaction fee,5,6,4,2,3,1,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,1493,1.0,2,1.0,3,1.0,3,1.0,3,1.0,4,,,1.0,3.0,100.0,3.0,7.0
4/22/2025 9:18,4/22/2025 9:31,100,798,1,4/22/2025 9:31,0.0,0.0,25.386,0,1,3,2,4,1,6,6,0,1,0,1,2,2,1,2,3,4,1,2,2,1,6,1,3,5,4,1,1,3,2,4,1,1,1,7,1,4,5,4,1,1,4,3,2,2,2,0,2,0,1,2,3,1,4,2,3,1,1,2,1,5,0,1,4,3,,,,,,,,,,,,,,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,4.0,6,5,4,6,4,4,6,2,7,a restocking fee,A fee charged by hotels for using the mini-fridge to store personal items.,"A fee for replenishing complimentary items in the room, such as water bottles and snacks.",A fee for consuming items from the mini-fridge.,A charge for requesting that additional items be stocked in the mini-fridge.,a concession recovery fee,an order processing fee,a regulatory response fee,an amenity fee,,a balance transfer fee,6,2,5,3,4,1,,,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,,1498,1.0,2,1.0,4,1.0,4,1.0,3,1.0,3,,,1.0,4.0,100.0,3.3333333333333335,4.0
4/22/2025 10:20,4/22/2025 10:29,100,538,1,4/22/2025 10:29,0.0,0.0,13.02,0,1,4,1,3,2,2,2,0,2,0,1,2,3,1,4,2,1,3,2,2,1,5,1,3,3,4,1,1,3,2,4,2,2,1,4,1,2,3,3,1,2,4,3,1,2,2,0,2,0,1,3,3,1,1,3,2,4,1,2,1,5,1,2,4,4,1.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,6,6,2,7,6,6,6,6,6,a destination fee,"A fee charged by a private medical practice owned by a hospital to cover the hospital’s operational and maintenance costs, including equipment, staff, utilities, and other resources.","A fee to support the round‑the‑clock operation of medical facilities and services, ensuring continuous care and accessibility.","A fee covering the costs of sterilizing and replenishing medical instruments and supplies, maintaining high hygiene and safety standards.","A fee applied when consulting a medical specialist during a visit at a medical practice, ensuring access to specialized expertise and services.",a vehicle licensing fee,a facility charge,an express fee,an amenity fee,a hospital facility fee,,5,3,1,4,2,6,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,1503,1.0,3,1.0,4,1.0,3,1.0,3,1.0,4,1.0,3.0,,,100.0,3.3333333333333335,6.0
4/22/2025 9:35,4/22/2025 9:47,100,727,1,4/22/2025 9:47,6.853,19.126,42.707,6,1,4,3,1,2,5,4,1,3,0,1,2,2,1,4,3,1,2,2,2,1,4,1,4,3,3,1,1,3,4,2,2,2,1,5,1,5,4,3,1,3,4,1,2,3,3,0,2,0,1,3,3,1,1,4,2,3,3,3,0,2,0,1,3,4,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,5.0,0.0,2.0,4.0,4.0,6,6,3,6,5,5,6,5,6,a restocking fee,A fee for trash and recycling collection services.,"A fee for disposing of oversized items, like furniture or appliances.",A fee for the upkeep and cleaning of garbage rooms.,A fee for maintenance of trash facilities.,a concession recovery fee,an order processing fee,a regulatory response fee,a valet trash fee,,a foreign transaction fee,1,4,3,2,6,5,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,1508,1.0,2,1.0,3,1.0,3,1.0,3,1.0,4,,,1.0,4.0,100.0,3.1666666666666665,5.0
4/22/2025 10:13,4/22/2025 10:20,100,417,1,4/22/2025 10:20,0.0,0.0,5.486,0,1,1,4,2,3,2,2,1,5,1,3,5,4,1,3,2,4,1,2,3,1,4,1,2,5,4,1,3,1,2,4,1,2,1,4,1,3,5,4,1,2,4,1,3,1,2,1,5,1,3,4,4,1,2,1,4,3,1,2,1,4,1,2,5,4,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,4.0,5,6,4,6,5,5,6,7,6,a resort fee,"A mandatory fee for a group of services, such as pool use, gym access, towel services, Wi-Fi, newspapers, shuttle service, daily parking, etc.","An optional fee charged for a variety of resort services such as pool use, gym access, towel services, Wi-Fi, newspapers, shuttle service, daily parking, etc.","A one‑time optional fee for premium services available during your stay, including exclusive amenities, personalized services, and enhanced guest experiences for an elevated overall experience.","A fee applied at the time of booking a resort‑style hotel room, covering selected services and amenities, including room enhancements and guest conveniences.",a toll transponder fee,a facility charge,a service fee,an amenity fee,,a foreign transaction fee,6,5,2,4,1,3,1.0,,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,1514,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,,,1.0,4.0,100.0,4.0,5.0
4/22/2025 9:48,4/22/2025 9:57,100,499,1,4/22/2025 9:57,0.0,0.0,23.964,0,1,2,4,3,1,3,5,0,2,0,1,2,2,1,2,1,3,4,2,1,1,3,1,2,3,3,1,1,2,3,4,1,1,1,6,1,6,5,3,1,2,1,4,3,2,2,0,2,0,1,3,3,1,1,3,4,2,1,2,1,5,1,2,4,4,1.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,6,7,2,7,6,6,6,5,7,a restocking fee,"A fee for delivering tickets, whether physical or electronic.",A fee for tickets delivered by mail.,A fee for expedited delivery of tickets.,A fee for transferring tickets to another person or account.,a concession recovery fee,a delivery fee,an express fee,an amenity fee,a hospital facility fee,,5,1,6,3,2,4,,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,1516,1.0,2,1.0,3,1.0,3,1.0,3,1.0,4,1.0,3.0,,,100.0,3.0,6.0
4/22/2025 9:49,4/22/2025 9:59,100,580,1,4/22/2025 9:59,0.0,0.0,22.708,0,1,3,2,4,1,2,2,0,2,0,1,2,3,1,4,2,1,3,4,4,0,2,0,1,2,2,1,3,2,4,1,2,2,1,5,1,3,3,3,1,2,1,3,4,2,2,1,5,1,4,4,3,1,2,4,1,3,2,2,1,5,1,3,4,4,1.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,,,,,,,,,,,,,,6,6,2,7,6,6,7,4,7,a destination fee,A fee for trash and recycling collection services.,"A fee for disposing of oversized items, like furniture or appliances.",A fee for the upkeep and cleaning of garbage rooms.,A fee for maintenance of trash facilities.,a frequent traveler program surcharge/excise tax,a delivery fee,a service fee,a valet trash fee,a hospital facility fee,,5,3,1,2,6,4,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,1532,1.0,3,1.0,2,1.0,3,1.0,3,1.0,4,1.0,3.0,,,100.0,3.0,6.0
4/22/2025 10:15,4/22/2025 10:30,100,865,1,4/22/2025 10:30,12.796,12.796,14.035,1,1,3,2,1,4,2,3,1,4,1,2,3,2,1,4,1,2,3,1,2,1,3,1,2,2,2,1,4,2,3,1,1,1,1,4,1,3,2,3,1,3,2,1,4,2,1,0,2,0,1,2,2,1,4,3,1,2,1,1,1,3,0,1,2,2,,,,,,,,,,,,,,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,6,7,2,7,6,7,7,5,7,a destination fee,A fee for trash and recycling collection services.,"A fee for disposing of oversized items, like furniture or appliances.",A fee for the upkeep and cleaning of garbage rooms.,A fee for maintenance of trash facilities.,a concession recovery fee,a facility charge,an express fee,a valet trash fee,,a foreign transaction fee,3,4,2,1,6,5,,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,1536,1.0,2,1.0,2,1.0,3,1.0,2,1.0,2,,,1.0,3.0,100.0,2.3333333333333335,6.5
4/22/2025 9:42,4/22/2025 9:50,100,511,1,4/22/2025 9:50,0.0,0.0,25.214,0,1,3,4,2,1,2,2,1,5,1,3,3,3,1,2,3,4,1,2,2,0,2,0,1,2,2,1,1,3,4,2,2,2,1,5,1,3,3,3,1,4,3,1,2,2,2,0,2,0,1,2,3,1,4,1,3,2,2,2,1,5,1,2,5,4,,,,,,,,,,,,,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,5.0,5.0,6,3,6,2,2,2,3,6,6,a destination fee,A fee for purchases or transactions in a foreign currency to cover conversion and international processing costs.,A fee for purchasing a foreign product.,A tax imposed on credit card transactions conducted abroad.,A fee applied only if the customer travels abroad.,a frequent traveler program surcharge/excise tax,a facility charge,an express fee,a move-in fee,,a foreign transaction fee,2,1,5,4,3,6,,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,1542,1.0,3,1.0,2,1.0,3,1.0,3,1.0,4,,,1.0,5.0,100.0,3.3333333333333335,2.0
4/22/2025 9:29,4/22/2025 9:59,100,1771,1,4/22/2025 9:59,0.0,0.0,114.192,0,1,1,3,4,2,2,3,0,2,0,1,2,2,1,3,1,2,4,1,1,1,6,1,3,3,4,1,2,4,1,3,2,2,1,7,1,5,5,3,1,2,4,3,1,1,2,1,6,1,5,4,5,1,1,2,4,3,1,2,0,2,0,1,3,3,,,,,,,,,,,,,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,4.0,6,6,2,7,6,6,6,5,7,a restocking fee,A fee for trash and recycling collection services.,"A fee for disposing of oversized items, like furniture or appliances.",A fee for the upkeep and cleaning of garbage rooms.,A fee for maintenance of trash facilities.,a vehicle licensing fee,an order processing fee,a service fee,a valet trash fee,,a foreign transaction fee,3,4,5,2,6,1,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,1578,1.0,2,1.0,4,1.0,3,1.0,5,1.0,3,,,1.0,4.0,100.0,3.5,6.0
4/22/2025 10:03,4/22/2025 10:13,100,597,1,4/22/2025 10:13,0.0,0.0,15.353,0,1,3,4,2,1,2,2,1,5,1,4,4,3,1,1,4,2,3,2,2,1,3,0,1,2,3,1,3,1,2,4,1,1,1,6,1,7,3,3,1,4,3,1,2,2,2,1,6,1,6,3,3,1,2,3,1,4,1,2,1,2,0,1,2,3,1.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,,,,,,,,,,,,,,6,6,3,6,5,5,6,3,7,a resort fee,"A mandatory fee for a group of services, such as pool use, gym access, towel services, Wi-Fi, newspapers, shuttle service, daily parking, etc.","An optional fee charged for a variety of resort services such as pool use, gym access, towel services, Wi-Fi, newspapers, shuttle service, daily parking, etc.","A one‑time optional fee for premium services available during your stay, including exclusive amenities, personalized services, and enhanced guest experiences for an elevated overall experience.","A fee applied at the time of booking a resort‑style hotel room, covering selected services and amenities, including room enhancements and guest conveniences.",a concession recovery fee,an order processing fee,a service fee,a valet trash fee,a hospital facility fee,,6,4,2,3,5,1,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,1589,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3.0,,,100.0,3.0,5.0
4/22/2025 9:19,4/22/2025 9:26,100,451,1,4/22/2025 9:26,0.0,0.0,17.592,0,1,1,2,3,4,2,2,1,4,1,4,3,4,1,3,4,2,1,2,2,1,4,1,3,3,4,1,4,3,1,2,2,1,1,5,1,5,5,5,1,4,3,1,2,3,2,0,2,0,1,2,2,1,1,3,2,4,2,2,1,4,0,1,2,4,,,,,,,,,,,,,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,5.0,6,7,2,7,7,7,7,8,6,a destination fee,A fee for trash and recycling collection services.,"A fee for disposing of oversized items, like furniture or appliances.",A fee for the upkeep and cleaning of garbage rooms.,A fee for maintenance of trash facilities.,a concession recovery fee,a facility charge,a regulatory response fee,a valet trash fee,,a balance transfer fee,5,4,3,1,6,2,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,1611,1.0,4,1.0,4,1.0,5,1.0,2,1.0,4,,,1.0,5.0,100.0,4.0,7.0
4/22/2025 9:42,4/22/2025 9:51,100,492,1,4/22/2025 9:51,11.324,11.723,20.152,2,1,3,4,1,2,2,3,1,6,1,4,6,3,1,3,4,2,1,1,2,1,4,1,3,3,4,1,4,3,2,1,1,2,1,5,1,4,3,4,1,3,2,1,4,1,2,1,6,1,5,5,4,1,1,4,2,3,1,2,0,1,0,1,1,3,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,6.0,4.0,5,3,5,2,3,2,5,7,6,a resort fee,A fee to operate the food delivery app platform.,A fee to tip delivery personnel.,A fee to supplement the wages of delivery drivers.,A fee to support customer service operations and assistance.,a vehicle licensing fee,a facility charge,a service fee,a valet trash fee,,a balance transfer fee,5,4,2,6,1,3,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,1614,1.0,3,1.0,4,1.0,4,1.0,4,1.0,3,,,1.0,4.0,100.0,3.6666666666666665,2.5
4/22/2025 9:15,4/22/2025 9:42,100,1601,1,4/22/2025 9:42,0.0,0.0,41.916,0,1,4,1,2,3,2,2,1,3,1,3,3,3,1,1,3,2,4,2,2,1,3,1,2,3,3,1,1,4,2,3,2,2,1,4,1,3,3,3,1,1,3,2,4,1,1,1,5,1,5,4,4,1,1,2,4,3,2,2,1,4,1,3,3,4,,,,,,,,,,,,,,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,6,7,2,7,6,7,6,7,6,a destination fee,A fee to cover costs associated with hosting an event.,A fee imposed to support service and operational maintenance costs.,A fee to rent the facility for the performance.,A fee for inconveniencing nearby buildings.,a concession recovery fee,a facility charge,a service fee,an amenity fee,,a balance transfer fee,2,1,6,5,3,4,,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,1618,1.0,3,1.0,3,1.0,3,1.0,4,1.0,4,,,1.0,4.0,100.0,3.5,6.5
4/22/2025 9:28,4/22/2025 9:33,100,276,1,4/22/2025 9:33,0.0,0.0,28.395,0,1,3,4,2,1,2,2,1,4,1,2,3,3,1,2,4,1,3,2,2,1,4,1,2,3,4,1,2,4,3,1,2,2,1,5,1,4,4,3,1,4,2,1,3,2,2,1,3,1,2,3,3,1,3,2,1,4,2,2,1,4,1,2,4,3,,,,,,,,,,,,,,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,3.0,4.0,6,4,5,5,4,4,5,8,6,a resort fee,A percentage fee that covers debt transfers from one credit card to another.,A fee applied for moving funds between accounts.,A charge for transferring loans from one account to another.,A fee associated with changing banks and transferring account balance to the new bank.,a vehicle licensing fee,a delivery fee,an express fee,a move-in fee,,a balance transfer fee,1,4,3,2,5,6,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,1635,1.0,3,1.0,4,1.0,3,1.0,3,1.0,3,,,1.0,4.0,100.0,3.3333333333333335,4.0
